name,title,70:69:5a:aa:4e:4e:,b0:26:80:83:32:ce:,70:69:5a:a6:40:21:,70:69:5a:a6:11:21:,b0:26:80:83:32:c1:,70:69:5a:aa:4e:41:,70:69:5a:aa:48:41:,70:69:5a:aa:48:4e:,70:69:5a:aa:4e:4d:,b0:26:80:83:32:cd:,70:69:5a:a6:11:22:,70:69:5a:a6:40:22:,b0:26:80:83:32:c2:,70:69:5a:aa:4e:42:,70:69:5a:aa:48:42:,70:69:5a:aa:48:4d:,70:69:5a:a6:3a:8f:,b0:26:80:83:32:cf:,70:69:5a:a6:40:20:,70:69:5a:a6:11:20:,b0:26:80:83:32:c0:,70:69:5a:aa:4e:40:,70:69:5a:aa:48:40:,70:69:5a:aa:48:4f:,70:69:5a:aa:4e:4f:,70:69:5a:a6:40:2e:,70:69:5a:a6:11:2e:,70:69:5a:a6:40:2f:,70:69:5a:a6:11:2f:,70:69:5a:a6:11:2d:,b0:26:80:c9:7b:6e:,b0:26:80:83:37:0e:,b0:26:80:c9:7b:61:,b0:26:80:83:37:01:,b0:26:80:aa:70:a1:,b0:26:80:c9:7b:6d:,70:69:5a:a6:40:2d:,b0:26:80:83:37:0d:,b0:26:80:c9:7b:62:,b0:26:80:83:37:02:,b0:26:80:c9:7b:6f:,b0:26:80:83:37:0f:,70:69:5a:63:31:cf:,b0:26:80:c9:7b:60:,b0:26:80:83:37:00:,70:69:5a:8a:4e:60:,70:69:5a:a6:3a:8e:,70:69:5a:63:31:ce:,b0:26:80:83:33:8e:,b0:26:80:83:33:81:,70:69:5a:a6:3a:81:,70:69:5a:63:31:c1:,70:69:5a:a6:3a:8d:,70:69:5a:92:f7:8d:,70:69:5a:63:31:cd:,b0:26:80:83:33:8d:,b0:26:80:83:33:82:,70:69:5a:a6:3a:82:,70:69:5a:63:31:c2:,70:69:5a:a6:37:82:,b0:26:80:83:33:8f:,b0:26:80:83:33:80:,70:69:5a:a6:3a:80:,70:69:5a:63:31:c0:,70:69:5a:a6:37:80:,e8:65:49:db:4f:f1:,b0:26:80:a9:fb:ee:,70:69:5a:92:f7:8e:,b0:26:80:c9:83:c1:,b0:26:80:aa:71:e1:,70:69:5a:92:f7:81:,b0:26:80:aa:60:81:,70:69:5a:a6:3b:01:,b0:26:80:a9:fb:e1:,70:69:5a:a6:47:e1:,b0:26:80:a9:fb:ed:,b0:26:80:c9:83:c2:,b0:26:80:aa:60:82:,70:69:5a:a6:3b:02:,70:69:5a:92:f7:82:,b0:26:80:83:35:02:,e8:65:49:db:4f:f2:,b0:26:80:a9:fb:e2:,70:69:5a:a6:47:e2:,b0:26:80:a9:fb:ef:,70:69:5a:92:f7:8f:,b0:26:80:c9:83:c0:,b0:26:80:aa:71:e0:,b0:26:80:aa:60:80:,70:69:5a:a6:3b:00:,b0:26:80:a9:fb:e0:,70:69:5a:a6:47:e0:,70:69:5a:92:f7:80:,70:69:5a:6e:a3:41:,70:69:5a:6e:a3:4e:,70:69:5a:6e:a3:4d:,70:69:5a:6e:a3:42:,70:69:5a:6e:a3:4f:,70:69:5a:6e:a3:40:
5328 QSA 2,5328 QSA 2-AFT-N,-61,-94,-68,-84,0,-57,0,-73,-61,-94,0,-69,0,-57,0,-73,0,0,-67,0,-94,-57,-77,-72,-60,-67,-91,-67,-91,-90,-78,-79,-78,0,0,-78,-67,-79,-77,-79,-78,-80,-91,-78,0,0,0,-87,-96,0,0,-84,0,0,-87,-95,0,0,-81,0,-96,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5328 QSA 2,5328 QSA 2-AFT-W,-61,-94,-68,-84,0,-57,0,-73,-61,-94,0,-69,0,-57,0,-73,0,0,-67,0,-94,-57,-77,-72,-60,-67,-91,-67,-91,-90,-78,-79,-78,0,0,-78,-67,-79,-77,-79,-78,-80,-91,-78,0,0,0,-87,-96,0,0,-84,0,0,-87,-95,0,0,-81,0,-96,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5328 QSA 2,5328 QSA 2-AFT-S,-61,-94,-68,-84,0,-57,0,-73,-61,-94,0,-69,0,-57,0,-73,0,0,-67,0,-94,-57,-77,-72,-60,-67,-91,-67,-91,-90,-78,-79,-78,0,0,-78,-67,-79,-77,-79,-78,-80,-91,-78,0,0,0,-87,-96,0,0,-84,0,0,-87,-95,0,0,-81,0,-96,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5328 QSA 2,5328 QSA 2-AFT-E,-61,-94,-68,-84,0,-57,0,-73,-61,-94,0,-69,0,-57,0,-73,0,0,-67,0,-94,-57,-77,-72,-60,-67,-91,-67,-91,-90,-78,-79,-78,0,0,-78,-67,-79,-77,-79,-78,-80,-91,-78,0,0,0,-87,-96,0,0,-84,0,0,-87,-95,0,0,-81,0,-96,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5328,5328-AFT-N,-61,-94,-68,-84,0,-57,0,-73,-61,-94,0,-69,0,-57,0,-73,0,0,-67,0,-94,-57,-77,-72,-60,-67,-91,-67,-91,-90,-78,-79,-78,0,0,-78,-67,-79,-77,-79,-78,-80,-91,-78,0,0,0,-87,-96,0,0,-84,0,0,-87,-95,0,0,-81,0,-96,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5328,5328-AFT-W,-61,-94,-68,-84,0,-57,0,-73,-61,-94,0,-69,0,-57,0,-73,0,0,-67,0,-94,-57,-77,-72,-60,-67,-91,-67,-91,-90,-78,-79,-78,0,0,-78,-67,-79,-77,-79,-78,-80,-91,-78,0,0,0,-87,-96,0,0,-84,0,0,-87,-95,0,0,-81,0,-96,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5328,5328-AFT-S,-50,0,-61,0,0,-57,0,-81,-50,0,-87,-59,0,-57,-77,-79,-95,0,-61,-87,0,-57,-76,-79,-50,-60,-93,-58,-94,-93,-71,-81,-75,0,0,-71,-59,-82,-75,-79,-71,-81,-92,-74,-72,0,0,-91,0,0,0,-81,0,0,-91,0,0,0,-80,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5328,5328-AFT-E,-50,0,-61,0,0,-57,0,-81,-50,0,-87,-59,0,-57,-77,-79,-95,0,-61,-87,0,-57,-76,-79,-50,-60,-93,-58,-94,-93,-71,-81,-75,0,0,-71,-59,-82,-75,-79,-71,-81,-92,-74,-72,0,0,-91,0,0,0,-81,0,0,-91,0,0,0,-80,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5327,5327-AFT-N,-50,0,-61,0,0,-57,0,-81,-50,0,-87,-59,0,-57,-77,-79,-95,0,-61,-87,0,-57,-76,-79,-50,-60,-93,-58,-94,-93,-71,-81,-75,0,0,-71,-59,-82,-75,-79,-71,-81,-92,-74,-72,0,0,-91,0,0,0,-81,0,0,-91,0,0,0,-80,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5327,5327-AFT-W,-50,0,-61,0,0,-57,0,-81,-50,0,-87,-59,0,-57,-77,-79,-95,0,-61,-87,0,-57,-76,-79,-50,-60,-93,-58,-94,-93,-71,-81,-75,0,0,-71,-59,-82,-75,-79,-71,-81,-92,-74,-72,0,0,-91,0,0,0,-81,0,0,-91,0,0,0,-80,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5327,5327-AFT-S,-50,0,-61,0,0,-57,0,-81,-50,0,-87,-59,0,-57,-77,-79,-95,0,-61,-87,0,-57,-76,-79,-50,-60,-93,-58,-94,-93,-71,-81,-75,0,0,-71,-59,-82,-75,-79,-71,-81,-92,-74,-72,0,0,-91,0,0,0,-81,0,0,-91,0,0,0,-80,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5327,5327-AFT-E,-50,0,-61,0,0,-57,0,-81,-50,0,-87,-59,0,-57,-77,-79,-95,0,-61,-87,0,-57,-76,-79,-50,-60,-93,-58,-94,-93,-71,-81,-75,0,0,-71,-59,-82,-75,-79,-71,-81,-92,-74,-72,0,0,-91,0,0,0,-81,0,0,-91,0,0,0,-80,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5326,5326-AFT-N,-50,0,-61,0,0,-57,0,-81,-50,0,-87,-59,0,-57,-77,-79,-95,0,-61,-87,0,-57,-76,-79,-50,-60,-93,-58,-94,-93,-71,-81,-75,0,0,-71,-59,-82,-75,-79,-71,-81,-92,-74,-72,0,0,-91,0,0,0,-81,0,0,-91,0,0,0,-80,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5326,5326-AFT-W,-50,0,-61,0,0,-57,0,-81,-50,0,-87,-59,0,-57,-77,-79,-95,0,-61,-87,0,-57,-76,-79,-50,-60,-93,-58,-94,-93,-71,-81,-75,0,0,-71,-59,-82,-75,-79,-71,-81,-92,-74,-72,0,0,-91,0,0,0,-81,0,0,-91,0,0,0,-80,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5326,5326-AFT-S,-50,0,-61,0,0,-57,0,-81,-50,0,-87,-59,0,-57,-77,-79,-95,0,-61,-87,0,-57,-76,-79,-50,-60,-93,-58,-94,-93,-71,-81,-75,0,0,-71,-59,-82,-75,-79,-71,-81,-92,-74,-72,0,0,-91,0,0,0,-81,0,0,-91,0,0,0,-80,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5326,5326-AFT-E,-50,0,-61,0,0,-57,0,-81,-50,0,-87,-59,0,-57,-77,-79,-95,0,-61,-87,0,-57,-76,-79,-50,-60,-93,-58,-94,-93,-71,-81,-75,0,0,-71,-59,-82,-75,-79,-71,-81,-92,-74,-72,0,0,-91,0,0,0,-81,0,0,-91,0,0,0,-80,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5325,5325-AFT-E,-54,0,-54,-75,0,0,0,-80,-54,0,-75,-54,0,0,-79,-81,-95,0,-53,-87,0,0,-80,-81,-54,-56,-85,-56,-85,-85,-79,-78,-77,-73,0,-78,-56,-79,-76,-74,-78,-77,-92,-77,-72,0,0,-87,0,0,0,-81,0,0,-87,0,0,0,-90,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5325,5325-AFT-N,-54,0,-54,-75,0,0,0,-80,-54,0,-75,-54,0,0,-79,-81,-95,0,-53,-87,0,0,-80,-81,-54,-56,-85,-56,-85,-85,-79,-78,-77,-73,0,-78,-56,-79,-76,-74,-78,-77,-92,-77,-72,0,0,-87,0,0,0,-81,0,0,-87,0,0,0,-90,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5325,5325-AFT-W,-54,0,-54,-75,0,0,0,-80,-54,0,-75,-54,0,0,-79,-81,-95,0,-53,-87,0,0,-80,-81,-54,-56,-85,-56,-85,-85,-79,-78,-77,-73,0,-78,-56,-79,-76,-74,-78,-77,-92,-77,-72,0,0,-87,0,0,0,-81,0,0,-87,0,0,0,-90,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5325,5325-AFT-S,-54,0,-54,-75,0,0,0,-80,-54,0,-75,-54,0,0,-79,-81,-95,0,-53,-87,0,0,-80,-81,-54,-56,-85,-56,-85,-85,-79,-78,-77,-73,0,-78,-56,-79,-76,-74,-78,-77,-92,-77,-72,0,0,-87,0,0,0,-81,0,0,-87,0,0,0,-90,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5324,5324-AFT-N,-54,0,-54,-75,0,0,0,-80,-54,0,-75,-54,0,0,-79,-81,-95,0,-53,-87,0,0,-80,-81,-54,-56,-85,-56,-85,-85,-79,-78,-77,-73,0,-78,-56,-79,-76,-74,-78,-77,-92,-77,-72,0,0,-87,0,0,0,-81,0,0,-87,0,0,0,-90,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5324,5324-AFT-W,-54,0,-54,-75,0,0,0,-80,-54,0,-75,-54,0,0,-79,-81,-95,0,-53,-87,0,0,-80,-81,-54,-56,-85,-56,-85,-85,-79,-78,-77,-73,0,-78,-56,-79,-76,-74,-78,-77,-92,-77,-72,0,0,-87,0,0,0,-81,0,0,-87,0,0,0,-90,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5324,5324-AFT-E,-54,0,-54,-75,0,0,0,-80,-54,0,-75,-54,0,0,-79,-81,-95,0,-53,-87,0,0,-80,-81,-54,-56,-85,-56,-85,-85,-79,-78,-77,-73,0,-78,-56,-79,-76,-74,-78,-77,-92,-77,-72,0,0,-87,0,0,0,-81,0,0,-87,0,0,0,-90,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
